text,original_label,predicted_label
와~ 이거 정말 물건이네요. 얼마전에 아버지댁에 사드려서 어제 추석연휴에 와서 한번 앉아보니 완전 물건이네요 ㅎㅎ 최대한 펴면 사진에 보이는 정도까지 펴집니다. 돈값 하네요. 집 거실에 하나씩 있어야할 필수 아이템인듯합니다 ㅎㅎ,1,0
재구매 다른화장실모래는 안좋아해요 사막모래에서만 놀고 먹이 까먹기도하고 쉬도하고 그래요,1,0
재구매 항상먹던거라서 잘먹고있어여,1,0
자극도 적고 좋아요,1,0
110폭이라 좀더 넓엇으면 좋겟어요,1,0
"너무 맛있는데 진짜 짜요 ㅠㅠ,,, 간을 개선할 필요가 있을 듯",1,0
배송은 좀 오래걸렸지만 제품은 맘에 듭니다 화질도 그럭저럭 나쁘지 않네요,1,0
귀엽고 물감 막 묻혀도되니 마음도 편하고ㅋㅋ애들두잘입힌후잇을것 가타요,1,0
재구매 저렴하고 배송빠르고 물맛괜찮고,1,0
싸고 좋음. 시원하고 개운함.,1,2
엄마가 심심하다 하셔서 선물해드렷어여 액자로 완성되는 게 궁금하네요!!,1,2
잘받았습니다. 잘 쓰도록 하겠습니다.,1,2
카페인이 없어 저녁에 마셔도 좋아요,1,0
완전 무소음은 아니지만 그렇다고 큰 피해를 줄만큼의 소음도 아니에요,1,0
좋아요 마감처리가 뛰어나요,1,0
기존 시계줄이 망가져서 교체를 했는데 고급스런 느낌이 드네요,1,0
튼튼하고 좋습니다 알씨 선반겸 작업대로 씁니다,1,0
좋아요 저렴 하게 구매 했습니다. 설치 위치 변경 가능 하여 좋네요. 많이 파세요 ㅇㄻㅇㄻㅇㄻㅇㄻㅇㄹㅇㄻㅇㄻ,1,0
재구매 몇번째 구매인지..진짜 맛있어요 생김도..김밥싸도쵝오에요,1,0
초등학생인 아들의 안녕을 위해 가방에 넣어 항상 가지고 다닐 수 있는 크기와 여유로운 갯수에 만족스럽습니다.,1,2
"고기가 200g이라고 해서 걱정했는데, 숙주 등 야채가 많아서 완성하고 나니 꽤 되네요. 3인이 반찬으로 먹기에 충분할 것 같습니다.",1,0
공구를 담아서 쓰기 좋음,1,0
좋아요 잘굽힙니다 마니파세여,1,0
촉감에 민강한데 촉감이너무좋아요 ㅋ이제이불만쓸듯,1,0
재구매 이만한게 없어요 여러분 많이쓰셔요,1,0
설명이랑 구성품이 달라서 당황했지만 ㅋㅋ 구성이 바뀌었다고 하네요 써보니 편하네요 ㅋ,1,0
일딴 가성비가 갑. 전체안바꿔도 되고 고무만 교환하니 좋네요.,1,2
암막도 되고 좋아요,1,0
배송도 빠르고 제품도 괜찮은거같아요.,1,2
맘에 듭니다 배송은 시간이 걸렸습니다,1,0
써봐야겠지만 페브릭 쇼파 주문 한 터라 급하게 주문했는데 빠른 배송 감사합니다.,1,2
하루만에 배송왔어요 확실히 저음이 잡히는 느낌입니다,1,0
한번 써보고 재구매했네요. 가격대비 괜찮아요.,1,2
약간 부실한느낌? 이 있긴하지만 그럭저럭 쓸만합니다,1,0
거치대로 특히 굿굿굿 떨어지지 않아요,1,0
재구매 항상저렴한 가격에 잘쓰고 잇어요,1,0
스판식인지라 불편함 없이 편하게 입고 있다비다.,1,2
재구매 전송도 빠르고 너무 좋아용,1,0
너무 묽어서 다른 제품보다 많이 짜야합니다,1,0
톤업은 확실히 되네요 건조하지도 않은것같고 바르기편해요,1,0
노트북 전원선이 내부 단선이 있는지 타버려서 새로 주문했는데 사용해보니 만족합니다.,1,0
포장 너무 깔끔하고 좋아요ㅋㅋ,1,0
추천받아서 샀어요 잘쓸께요,1,0
재구매 재 구매 했습니다.,1,2
블랙 프레임 예쁘네요,1,0
좋아요 크크 ㅋㅋㅋ,1,0
담날 받았어요...,1,2
배송도빠르고 물건도 꼼꼼히 포장돼서 왔습니다,1,0
배송이 하루지연될뿐인데 문자주셔서 좋았어요 ㅎㅎ가격도오프라인보다 싸요,1,0
개좋아서 깔별로 쟁일라구여,1,0
재구매 배송 빠르고 제품도 좋고 가성비 짱이에요,1,0
"배송은 느리지만, 아주 튼튼한 박스에 옴. 절단면이 날카로워서 빼빠로 내가 직접 마무리함. 3mm인데 우는 느낌 . 깨지면 안다치니 만족",1,0
재구매 소리가 처음에 났지만 지금은 괜찮네요,1,0
포장도 잘되서 왔구 김치도 아삭하고 맛있네요,1,0
저렴한 가격에 적당히 사용하고 있습니다. 엄청 좋다고는 말하긴 힘들지만 그럭저럭입니다.,1,0
두유랑 좋아요 아침에 풀무원 먹고있긴한데 점심까지 배가고파서 아침대용으로 구입했어요 베지밀 스위트랑 먹으니 달달하니 맛있어요,1,0
길이도 엄청길고 목 풀어줄때 너므좋아요,1,0
밤에도 아이들과 놀수있어 좋아요,1,0
완제품으로 배송되어 좋고 찍찍이가 있어 움직이지 않아 좋네요,1,0
다른 김치 먹다가 여기저기서 맛이 없다는 말들이 나와서 조금 더 비싸지만 한번 바꿔봤는데 원래 먹던거 보다 맛있다고들 하시네요,1,0
매운거 못먹어서 오리지널과 순한맛 주문했는데 오리지널도 매콤하네요. 냉동상태 바로 넣고 조리했는데 떡이 아주 말랑말랑하니 맛있어요,1,0
가격 대비 아주 맘에 쏙 들어 좋습니다. 재구매 제품을 고르고 있습니다. 배송도 아주 빠르고. 다만 동일 묶음 배송인데 배송비가 별도로 부과해 기분이 좀 ㅉㅉ....,1,0
검정색 기스?를 제외하고는 좋네요,1,0
꽤 쓸만합니다 가성비좋음,1,0
총알배송 촉감도 좋고.. 잘쓸께요..,1,0
견고하고 편합니다 .,1,2
사무실에 다 설치했습니다. 일의 능률이 올라가길 바래봅니다.,1,2
설치 간편했고 찍찍이?? 넉넉하게 와서 좋았네요.,1,2
배송도 빠르고 두께감도 적당합니다,1,0
어버이날이라 카네이션 상태가 염려스러웠는데 싱싱하고 예쁘게 배달왔습니다.,1,2
재구매 재구매입니다~ 처음엔 강아지를 위해서 구매했는데 댕냥이 같이 키우고있어서 고양이한테도 급여하고있습니다. 효과를 바라고 먹이는것이 아니라 꾸준히 먹이면서 예방효과 보려고 하고있습니다,1,0
아주 만족합니다 자주 이용할게요,1,0
빠른배송에 좋은제품 감사드려요,1,0
디자인도 깔끔하고 튼튼해 보입니다.,1,2
몇 년 째 이것만 쓰고 있어요. 이거 하나면 기초화장 끝 완전 추천,1,0
없는거보단 허리가 편안하긴한데 조금 얇았으면 좋을꺼같애요,1,0
좋아요 높이도2단이라서 눕는각에따라 바꿔가며쓰고있어요,1,0
빠른시간 배송에 감사합니다.,1,2
엄청좋습니다...!,1,2
많이 비치치 않고 길이감도 적당합니다.,1,2
끌맛이네요 냉장해동하고 핏물 쓱 닦아서 드세요,1,0
설치하는데 어버버했지만 처음에 제대로 안살펴보고 마음대로 하다가 빼서 다시 설치하고 그랬네요ㅎㅎ 베란다건조대는 꼭 플라스틱을 먼저 기둥에 끼우고 기둥세우셔야 합니다ㅎㅎㅎ 튼튼하게 좋은것 같네요,1,0
원래 기존속옷은 85E 착용하는데.. 혹시나해서 한치수 크게 85F를 주문햇는데 조금 작긴하네요..,1,0
향이좋고 거품이 풍성합니다 샴푸펌핑이 잘안되는게왔네요ㅠㅠ,1,0
사료가 부드럽고 잘먹어요,1,0
나중에 반찬통으로도 잘쓸거같아요 ㅎ,1,0
사이즈 및 색상 다양해서 쓰기에 편리해요,1,0
배송 이렇게 빠른건 처음봤어요ㄷㄷ금요일밤에 주문했더니 토요일 오전에 도착..,1,0
맛나게 잘 먹고 있습니다. 짜지 않아서 좋네요. 매운 맛도 그렇게 많이 맵지 않아요.,1,0
사진하고 똑같아요 애들이 좋아해요,1,0
너무 예쁘고 질도 좋아요. 사이즈는 한평입니다,1,0
재구매 이걸 먹이면 어느새 고양이가 확대되어 있음,1,0
재구매 육수팩 좋아요 늘쓰던거라 이것만시키네요 구강티슈는 아가가 혀로밀어내네요ㅜㅡㄴ,1,0
가성비 갑임 진짜... 꼭사세요,1,0
예뼈요.. 대박나세요..,1,0
귀도 편하고 좋아요,1,0
항상 믿고 쓰는 물티슈예요 좋아요,1,0
재구매 잘받았습니다 사용해야죠,1,0
한달동안 사용해보니 정말 맘에 들고요 적극 추천합니다,1,0
빳빳하고 좋아요 추천합니다,1,0
제품이 견고하고 디자인이 고급스러워서 맘에 들어요. 핸드폰이 절대 떨어지지 않을꺼 같아요,1,0
베트남의 추억을 의하여,1,0
빠른배송 디자인 좋아요 편리하고 예쁘네요,1,0
아기랑 같이 써요. 제가 피부가 예민한 편인데 이거 쓰면 피부가 편안해요. 트러블 안일어나서 만족해요.,1,0
디자인도 이쁘고 깔끔하게 정리되서 매우 만족합니다.,1,2
짜지도 않고 맛있는데 와서 감사합니다.,1,2
갱년기로 수면장애였는데 슬립벨런스를 복용하고나니 좀 나아졌네요 잘수있다는게 넘 좋아요,1,0
좋아요..파손된것도 보내주시고..감사합니다,1,0
남편이 좋아하는 간식이예요,1,0
손목 보온도 적당하고 레이스 도 이뻐요,1,0
손님용으로 구매했어요.,1,2
가격대비 강추합니다. 원목이라 튼튼하고 배송도 빨랐네요.,1,2
생가보다 재질이 부드러워서 좋아요,1,0
빨리왔어요 프리메라는 꾸준히써도 좋음,1,0
빠르게 배송되었네요.,1,2
이가격에 이성능 말이안됩니다...강추,1,0
어떻해 한번에 안되나요?,1,2
정말 좋다 이건,1,0
흐린 파랑 싫어해서 제타 파랑 선호합니다 필기감도 좋아요,1,0
배앓이도 없고 아기한테 딱 좋네요. 다만 세척이 다소 불편하지만 아기가 아픈 것보다 났겠죠?,1,0
인쇄상태가 아주 좋습니다.,1,2
아기가 정말 좋아해요. 물놀이할때도 잘쓰고 있어요,1,0
저렴한 가격. 빠른 배송. 생각보다 크지 않다. 경보음이 만족스러움. 개인차가 있겠지만 의도적으로 강하게 당겼을때만 빠졌으면 하는데 연결부 결속력이 엄청 강하진 않습니다.,1,0
안경 잘받았어요. 아쉬운 점이 있다면 귀걸이 고무가 좀 짧은거 빼곤 괜찮습니다,1,0
한 콧만 발라도 색이 이뻐요.,1,2
마그네슘이 눈떨림이나 불면증에 효과있다해서 구매했어요 먹어보고 후기 쓸게요.,1,2
재구매 저칼로리라 부담없이 먹기좋아요,1,0
튼튼하고 좋아요... 배송도 빠르고 생각보다 조립도 하기 쉬웠어요,1,0
소독된다고 해서 쓰고 있는데 이 제품으로 인해서 피부트러블이 줄어드는 효과는 모르겟음,1,0
배송이 빨라 좋았네요. 그냥 매듭할때 참고해볼거예요,1,0
꾸준히 사용하고 있는 펜이예요ㅋㅋㅋ 있는데도 자꾸 욕심남ㅜㅜ 배송빠르고ㅡ상품도 안전히 도착했어요 펜쓰고 싶어서 자꾸 끄적이게 됨여ㅋㅋㅋ,1,0
잘 쓸리고 보관도 편해요,1,0
디자인 예뻐요 아쉬운점은 팔걸이 부분이 단단한 느낌이 없어 좀 아쉬움이 있어요 그래도 가격대비 만족합니다,1,0
재구매 항상 주문함.. 쿠폰 사용유무를 알수 있었으면 좋겠음,1,0
뱀줄발찌 디자인이 군더더기없이 심플하고 아무래도 발찌는 계속 착용하는 악세사리이기때문에 차고 자도 이불에 걸린다거나 발목에 자국나는것도 없고 은은한 포인트용으로 딱인듯해요,1,0
너무이뻐요 상담도 친절하게 잘해주셔서 매우만족했습니다,1,0
배송도 빠르고 빨래도 금방 말라요,1,0
500그람인데도 엄청 많더라구요 너무 많아서 초밥 해먹고 남은건 냉동보관해놨어요ㅎㅎ,1,0
재구매 배송 빨리왓어여 항상 여기서 시캬여,1,0
가시 하나 없이 촉촉하고 맛있어요,1,0
착용감 괞찬네요 잘입을께요,1,0
차안냄새가 달라졌네요 좋아요,1,0
저렴하고 배송 빨리왔어요 냄새도 너무좋고 상쾌해요,1,0
약산성치고 세정력은 괜찮은데 냄새가 주방 세제 냄새나요,1,0
아주좋아요ㅡ신세계를 맛볼수 있습니다.설치도 쉽고 편해요,1,0
신혼여행가서 입었는데 예뻤어요,1,0
만듬새 좋고 너무 좋아요,1,0
벨킨이라 믿음이 갑니다,1,0
재구매 흰색 니트라 보풀이랑 때타는건 어쩔수 없는 느낌.,1,2
키친타올같이 생겼어요 얇아보여서 잘찢어질거같았는데 거칠기도 괜찮고 잘닦여요 거품도 많이나구요 설거지하고 주변청소 마무리니까 좋아요ㅎ,1,0
완전 좋아요 ㅎㅎ 색상 정말 다양하구 수도 많구 배송도 빨랐어요. 다만 폴리백에 그냥 담겨져와서 투명통이 찌그러져 왔네요ㅠ 약한 통인데 다음엔 뽁뽁이 충분히 감아서 박스 포장해주시는 것도 좋을 것 같아요 ㅎㅎ 근데 상품 대만족이요ㅎㅎ,1,0
재구매 계속쓰는 물건인데 가격이 조금더 저렴했음 좋겠어요,1,0
만족스러워요 그러나 나무가 너무 약하네요,1,0
예뻐여!!,1,2
유지력은 조금 떨어지나 반짝임이 이뻐요,1,0
재구매 엄마가 좋다고 하십니다,1,0
재구매 이것만큼 좋은게 없는것 같네요 저렴하고,1,0
구워 먹었는데 아이들도 잘먹고 좋아요,1,0
편하고 좋은데 상당히 얇네요ㅎㅎ 처음뜯었을때부터 근데 냄새가넘심해요ㅜㅜ 그래도잘입을께요,1,0
거품이 안날 줄 알았는데 생각보다 많이 나서 좋았어요.,1,2
향이 좋아요 효과기대해요,1,0
강화제라 그런지 금방 말라요ㅎㅎ색이 있어서 평소에그냥 바르기에도 이뻐요ㅎㅎ,1,0
굿....넘나좋아요...깨끗,1,0
군더더기 없는 디자인에 바닥에 고무처리가 되있어 소음도 안 나네요,1,0
호박이 상처가 많이나서 아쉬운건 말곤 좋아요,1,0
간편하고 배송이 빠릅니다,1,0
이뻐요 근데 힘주면 스킨이 슬슬내려와요,1,0
재구매 너무 좋아요 포장지도 이쁘공 까기도 쉽고 좋아요,1,0
산뜻하고 아주 좋아요.,1,2
설치도 간편하고 제품도 좋네용,1,0
재구매 심리스 처음 입어보는데 넘 좋아용 원래 집에 있던 와이어브라 1개 빼고 다 갖다버렸어요 ㅋㅋㅋ,1,0
바구니 사이가 좁아서 빨래 넣기는 불편한데 좁은 장소에 자리를 안 차지하고 빨래 구분해서 넣기는 좋았어요,1,0
현미 다이어트로 먹기 좋아요,1,0
마감은 괜찮은데 생각보다 크네요. 가성비는 아주 좋습니다.,1,2
재구매 매번 먹는곳이라 항상 검색해서 사요.. 어머니 드리는데 일단 진해서 건강해지는 느낌부터 든다시네요,1,0
맛있어요 영양가 많고 해산물도 좋아하셔서 엄마께 구입해 드렸는데 제품도 깨끗하고 좋아하시더라구요,1,0
사이즈가 1-2인가구에 정말 적당해요 좋아요,1,0
진짜 너무좋아요 이걸왜지금산건지,1,0
2kg 주문했는데 사진과 같은 사이즈로 5개 왔습니다 한번씩 먹기에 적당한 양인것 같아요 감사합니다,1,0
사이즈조절이 가능해서 좋습니다.,1,2
재구매 빨아입어도 늘어나지않고조아요,1,0
배송이 정말 빨라요. 아기도 착용후 편안한듯 ㅎㅎ,1,0
강화유리 필름이라 더 안심되네요... 붙일때 좀 어려움이 있었는데 작아서 금방 잘 붙였습니다.,1,0
남자는 좀 작겠어요,1,0
괜찮아요. 저희 에어컨 크기가 어중간해서 대자 했더니 엄청 남아요..크기 재보니 중자는 작더라구요. 그래서 리본 끈으로 조여놨어요ㅋ,1,0
선물 제작하려고 구매했어요👍🏻배송빨라요,1,0
크기도 적당하고 색도 이쁘네요 삶아서 써봐야 알겠지만 뜯었을때 꼬린내 나는거 말곤 괜찮네요 많이 파세요,1,0
차로 마셔요 차로 마시기 좋네요. 여자한테. 좋다고 하니 많이 마셔야 겠네요. 따뜩하게 해서 먹기좋아요,1,0
조금.두툼 하다고 느끼 실수 닜는데 저는 그래서 무릎보호 할수 있어서 좋는것 갘어요 ㅋㅋ,1,0
컬러넘이쁘고 가죽질도좋아서 그립감도 넘좋아요,1,0
