text,kobert_max_prob,kobert_pred,groq_label,label,timestamp
"에이블리 반팔 여름옷 코디 추천 : 오버핏 슬림핏 반팔티 추천. [블랙업] [B-BASIC] 스탠다드 유넥 반팔티 할인가 : 19,950원 블랙업의 스탠다드 유넥 반팔티는 35만 장 이상 판매된 메가 히트 기본 아이템이에요! 답답하지 않고 시원하게 파인 유넥 라인이 목선을 길어 보이게...",0.4521,positive,positive,1,2026-05-15 22:02:01
스트레이트체형 지그재그 여름 코디 내돈내산 추천 (미쏘 추천템). 천날 블랙업 스탠다드 유넥 반팔티를 소개드렸던 거 같은데 미쏘에서 좋은 물건 하나 찾았어요 골지 U넥 반팔 티셔츠_MIWHWG410A 블랙업 기본티는 약간 두툼한 재질이라면 미쏘 기본티는 골지에요 근데...,0.6463,negative,neutral,2,2026-05-15 22:02:01
"[OOTD] 이즈이즈 버튼티, 유니클로 저지배럴 팬츠. 이즈이즈 버튼티 Price: 44,000 구매가: 4만원 정도 버튼티를 좋아해서 블랙업, 이즈이즈, 어딘지 모를 에이블리샵 등 여기저기서 사봤는데 가장 손 잘 가는게 이즈이즈였음 (블랙업은 너무 달라붙고...",0.3486,positive,neutral,2,2026-05-15 22:02:01
"&quot;내 전세 보증금 얼마나 돌려받을 수 있나&quot; 울산변호사 라디오.... 위치&gt; 울산법원 아래 블랙업커피 앞 법조타운빌딩 202호에 위치한 법률사무소 투유입니다. 바로옆 공영주차장을 이용하실 수 있어 차량 방문이 편리합니다. 전세사기피해상담, 법률사무소 투유 변호사 유영진",0.4133,neutral,neutral,2,2026-05-15 22:02:01
부산 서면 부전동 젊음의 거리 ‘센동’ 30개 한정 카이센동.... 외부 블랙업 커피 바로 옆 골목에 위치하고 있는 ‘센동’ 아기자기하게 꾸며진 작은 음식 사진을 따라 쭉 들어가면 멀지 않은 곳에 가게가 보여요 음식 사진이 넘 맛있어 보여 기대만땅 오픈하고 바로...,0.5996,negative,neutral,2,2026-05-15 22:02:01
"5월의 지그재그 핀터룩 위시리스트 21가지..(라룸,이이알하우스.... 잡화 블랙업 - 코틀렛 슬링백 스틸레토힐 블랙업 메이드제품. 편할진 모르겠지만,,ㅜ 이쁘다ㅎㅎ 코인 런드리 - wrinkle linen boots 여름에 웬 부츠?? ㅎ린넨입니다.. 에프터 먼데이 - 글로시 크리즈 빅...",0.6364,negative,neutral,2,2026-05-15 22:02:01
울산 옥동 카페 추천 블랙업커피 남구 힐링 대형카페. 들러봤던 블랙업커피 옥동점 소개해드릴게요! 몇 년전에 방문했었던 울산 남구 대형카페인데 오랜만에... 21 블랙업커피 옥동점  월~금 09:00 - 21:00  토~일 10:00 - 21:00  052-256-4952 ️ 주차 가능 ✔️ 단체 이용 가능...,0.6047,negative,positive,1,2026-05-15 22:02:01
부산 서면 카페 블루리본맛집 블랙업커피 서면본점 시그니처.... 블랙업커피 서면본점 부산 부산진구 서전로10번길 41 영업시간 : 매일 09:00 ~ 22:00 전화번호 : 051-944-4952... 대형카페 블랙업커피를 다녀왔어요 :) 빈티지한 외관이 멀리서도 눈에 띄는 곳이었어요 게다가 이 수많은...,0.4523,neutral,positive,1,2026-05-15 22:02:01
[野:22] 삼락생태공원 오토캠핑장 ②  | 쉽새끼 양고기.... #부산 #사상구 #캠핑 #캠핑장 #삼락생태공원오토캠핑장 #삼락생태공원 집으로 돌아가는 길에 커피 너무 마시고 싶은데 차에서 내리긴 싫어서 을숙도에 블랙업에 가서 드라이브스루로 아아와 딸기라떼를 사서...,0.6051,negative,positive,1,2026-05-15 22:02:01
[Wishlist] 스트레이트 체형 자라·마시모두띠·유니클로.... 개인적으론 블랙업 스텐다드 유넥 반팔티가 부담스럽지 않고 스트레이트 체형이 입기 좋아서 추천! 저렴한 가격은 오히려 조와~~ 세탁기 건조기 여러번 돌렸는데 의외로 짱짱하게 잘 버팁디다. 출처-블랙업...,0.6747,positive,positive,1,2026-05-15 22:02:01
"잘 팔리는 데는 이유가 있다 블랙업 에어스웨트 와이드 투웨이.... 바로 블랙업 B-BASIC 에어스웨트 와이드 투웨이 밴딩팬츠 예요. 누적 판매만 몇만 장 이라는 숫자가 일단 눈길을 확 끌었고, 반신반의하면서 구매했는데 지금은 완전히 납득하고 있어요. 일단 핏이 정말 예쁜...",0.6298,negative,positive,1,2026-05-15 22:02:01
"다채로웠던 나의 26년 4월. 또 블랙업 커피 마셔줘야제~~ 와 블랙업 해,수염 커피와 딸기라떼 진짜 환상적이였다 또 키티 뽑기방에도 가줘야지~ 생각보단 별게 없어서 다행히 투자하지는 않았다ㅎㅎ 샤랄라 효과에 기여움 두배 주말마다...",0.6387,negative,positive,1,2026-05-15 22:02:01
20도 26도 오늘날씨 옷차림 얇아진 5월 여자 데일리룩. ᐟ bottom : 블랙업 비엔트 썸머 부츠컷 밴딩팬츠 .ᐟ bag : 스탠드오일 조이백 미니 .ᐟ inner : 슬로우앤드 여리핏 홀터넥 캡내장 슬리브리스 .ᐟ shoes : 아식스 조그 100S 2E .ᐟ cap : MLB 모자.. 뭘까 제가...,0.5984,negative,positive,1,2026-05-15 22:02:01
"4월 데일리룩 모음 / 봄,초여름 코디 추천. TOP : 쇼핑몰 니티 BOTTOM : 쇼핑몰 니티 ACC : 쇼핑몰 니티 SHOES : 블랙업 그리고 잘 안보이지만... 저 블랙업 플랫슈즈인데 넘 만족 솔직히 플랫슈즈라서 그런지 글케 편하진 않은데요 생각보다 여러 옷에...",0.482,negative,positive,1,2026-05-15 22:02:01
국내 뚜벅이 여행지 추천부산 당일치기 뚜벅이 여행 완벽.... 3️⃣ 블랙업커피 해운대점  부산 로컬 스페셜티 커피 맛집  조용하게 커피 집중하기 좋은 곳 4️⃣ 마스커피 4.5•카페•열기  힙한 감성 + 깔끔한 인테리어  드립커피 좋아하면 추천 5️⃣...,0.499,neutral,positive,1,2026-05-15 22:02:01
부산 을숙도 / 카페 블랙업 커피. 부산 현대미술관을 가게 되면 들르는 카페 ! 시그니쳐 메뉴인 해수염 커피를 꼭 드셔보세요♥,0.6701,positive,positive,1,2026-05-15 22:02:01
수영일지 09) 수영만 쉬고 여기저기 뛰댕긴 기록 - 부산 3km.... 러닝 마치고 개수대에서 아재세수 갈겨주고 편의점 아님 블랙업 커피 들러서 한잔 갈기면 세상 상쾌함 ㅇㅇㅇㅇ 을숙도에서 기록. 북항친수공원 접근성 쵝오 부산 러닝 코스 추천 입력하면 광안리...,0.6288,neutral,positive,1,2026-05-15 22:02:01
"230417~230430 수업, 실습, 논문, 회의의 4중고: 사사야키.... 고산수식에서 점심 먹고 블랙업 가서 작업 할거 좀 하고 PBL 시험 자료를 여유롭게 만들었다. 4월 28일. 오전 중 양한방협진 공부자료를 정리하고 후배 HY랑 밥을 같이 먹었다. 이후에 오드낫 카페로 와서 협진...",0.5869,negative,neutral,2,2026-05-15 22:02:01
③ APR.04.2026 | 2026.04.11-2026.04.15. 없지 #카페 #부산 #을숙도 #블랙업 오후에는 을숙도에 블랙업에 갔다. 지난번처럼 커피 수업을 신청했다. 향미 수업이었는데 자주 맡던 향도 잘 떠오르지 않아서 이렇게 자주 향을 맡아보면서 머릿속에 정확한...,0.6413,neutral,neutral,2,2026-05-15 22:02:01
"Hot aunt 캐셔이모의 5월 위시리스트 [kimyo, 블랙업, 이투둘.... 아무튼 이쁨 블랙업 [MADE] 피코 코튼 카고 버뮤다팬츠 가격: 49,000원 와 블랙업 신상 바지 넘 예뻐... 그냥 요즘 스타일 핀터걸 그 자체 컬러 둘 다 예쁜데 아마 전 차콜 살듯용 이투둘 가격: 259...",0.4995,negative,positive,1,2026-05-15 22:02:01
양산 맛집ㅣ부모님과 함께 찾은 아구불고기 세트 맛집 양산.... 카페인 블랙업커피도 있어 식사 후 커피를 마시기에도 딱 좋은 코스에 위치하고 있었어요.... 행복하고 가성비 좋은 식사 후 마실 수 있는 매실차와 일회용 커피도 준비돼 있었지만 저희는 블랙업커피를...,0.5613,neutral,positive,1,2026-05-15 22:02:01
"✨[명지파스타맛집] 룸606 명지오션점: 임산부가 소개하는.... 4) 을숙도 블랙업 커피 아이들 들락날락 보내고 어른들은 커피 한잔 5) 렛츠런파크 부산경남 어린이 승마 체험, 경마장, 에어바운서, 슬라이드 미끄럼틀, 바이킹, 체험 부스 등 여러 가지 운영을 합니다. 6)...",0.556,neutral,positive,1,2026-05-15 22:02:01
260509 속은 시끄럽지만 떠나는 사람(1). 저녁에 피자를 또 먹을 수 있을까… 해수염커피 마시러 블랙업커피. 배가 넘 부른데 디저트도 꽤나 맛있어 보였다. 첫 모금이 만족스러웠던 해수염커피. 부드럽게 달달짭짤한 커피를 마시니 기분이 좀...,0.6765,negative,positive,1,2026-05-15 22:02:01
"5월 wishlist 추천템 2. 지그재그 블랙업 [경계X비디오자키] 비키걸스 티셔츠 [스카이블루] 비디오자키 사틴 아일렛스트링 숄더백[화이트] 블럿 LACE SHIRRING V-NECK SLEEVELESS TOP, PURPLE 썬번프로젝트...",0.6003,negative,positive,1,2026-05-15 22:02:01
&quot;손카타리나의 정년 퇴직 후의387번째 이야기 울산 옥동 블랙업.... 왔다 블랙업카페 옥동점이다 카페 들어가는 입구이다 1층에 맛있는 빵들과 케잌이 있었다 2층... 주문했다 블랙업카페 옥동점 주소 울산시 남구 법대로 14번길 21 영업 시간 평일 오전 10시에서 오후9시 주말...,0.6221,neutral,neutral,2,2026-05-15 22:02:01
무인양품 티셔츠 후기｜땀 안 나는 MUJI 반팔? 직접 물 뿌려.... 중에는 블랙업 티셔츠와 아주 유사한..~ 저에게 아주 딱 핏이 괜찮은 티셔츠인데다가 목부분이 꽤나 탄탄하더라고요 그런데 의문입니다 아직 날씨가 선선해서 땀이 안 나는 나 과연 한여름에 땀을 뻘뻘 흘렸을...,0.6022,negative,neutral,2,2026-05-15 22:02:01
"5月 : Ep.1 꿈은 없지 않지만, 그냥 놀고 싶은 취준생. 5/1~5/8일까지 기록 ₊ ⊹₍ᐢᐢ₎ ᰔᩚ 2026.05.01 (금) 혜영이랑 블랙업커피에서 만남 !! 다른 카페 가려고 했었는데 그 카페가 자리가 없었음 ㅜ 혜영이가 준 용돈기입장이랑 네임 스티커 네임 스티커는 생각지도...",0.6057,negative,neutral,2,2026-05-15 22:02:01
"게스 립배색 빅삼각로고 골지나시 디젤 미스치프 블랙업 슬리브리스. 1 장 이미지 더보기 〉 상품 정보 게스 립배색 빅삼각로고 골지나시 디젤 미스치프 블랙업 슬리브리스 20,000원 시세조회 결제 혜택 N - 상품 상태 중고, 구성품 없음 거래 방법 직거래, 택배거래 거래 희망지역...",0.6298,neutral,neutral,2,2026-05-15 22:02:01
"블랙업 스탠다드 유넥 긴팔티 비베이직. 7 장 이미지 더보기 〉 상품 정보 블랙업 스탠다드 유넥 긴팔티 비베이직 14,000원 시세조회 결제 혜택 N... S입니다) 블랙업 자체제작 비베이직 라인입니다 사계절 착용하기좋아요 에이블리 리뷰 2000개 지그재그 리뷰...",0.6512,negative,neutral,2,2026-05-15 22:02:01
지유랑 다녀온 부산 아기 동반 카페 3곳 — 유모차 OK 기준 솔직 정리 (블랙업·피아크·토북베이커리). 블랙업커피 을숙도 ━━━━━━━━━━━━━━━━━━ 부산 사하구 을숙도 블랙업커피 을숙도점 을숙도 자연환경 옆에 있는 카페예요. 부산에서 키즈존 카페로 꽤 알려져 있습니다. ⚠️ 유모차: 휴대용 추천 - 입구...,0.4197,positive,neutral,2,2026-05-15 22:02:01
또..또또가는 카페. 블랙업이쥬~~~ㅎㅎ,0.4441,neutral,neutral,2,2026-05-15 22:02:01
1. 유튜브 쇼츠 분석 [5만 원 이하 카리나 가성비 코디 모음]. 댓글 반응 TOP 2 요약 (좋아요순/대댓글순 아무거나 택1) 1) 블랙업 진짜 20대 여자들이 많이 입는 브랜드인데 ㅋㅋㅋㅋㅋㅋㅋ 아이돌이어도 딱 그나이때 애들이 입는 브랜드 입는거 귀엽다....ㅠㅠ 2) 사람이 명품이다...,0.5945,negative,positive,1,2026-05-15 22:02:01
"에잇세컨즈 베이지 코튼 면자켓 아메카지 데님자켓 트러커 / 매니크 블랙업 어텀 데일리쥬 베이델리 바온 커.... 6 장 이미지 더보기 〉 상품 정보 에잇세컨즈 베이지 코튼 면자켓 아메카지 데님자켓 트러커 / 매니크 블랙업 어텀 데일리쥬 베이델리 바온 커먼유니크 20,000원 시세조회 결제 혜택 N KB국민카드 12개월 5% 특별 할부...",0.4949,neutral,neutral,2,2026-05-15 22:02:01
"개별 (리스트업). 5,000원 블랙업 팬츠 1회 착용 20,000원 상품은 계속 추가예정이고, 배송비 미포함 금액입니다. 새상품 제외 구김, 미쳐 보지 못한 이염 및 보풀 등 있을 수 있으나 모든 상품 다 깨끗하게 착용하는 편이긴합니다....",0.4637,negative,neutral,2,2026-05-15 22:02:01
"블랙업 루이나 데님 크롭 청자켓. 6 장 이미지 더보기 〉 상품 정보 블랙업 루이나 데님 크롭 청자켓 8,000원 시세조회 결제 혜택 N KB국민카드 12개월 5% 특별 할부 수수료 페이코 최대 2만원 즉시할인 결제 혜택 받기 〉 상품 상태 중고, 구성품...",0.5505,negative,neutral,2,2026-05-15 22:02:01
"블랙업 비엔트 부츠컷 밴딩팬츠. 상품 정보 더보기 〉 상품 정보 블랙업 비엔트 부츠컷 밴딩팬츠 33,000원 시세조회 결제 혜택 N KB국민카드 12개월 5% 특별 할부 수수료 페이코 최대 2만원 즉시할인 결제 혜택 받기 〉 상품 상태 새상품, 구성품 전체...",0.505,negative,neutral,2,2026-05-15 22:02:01
"[새상품] 슬로우앤드 릿지 세미부츠컷 데님팬츠 롱XS 블랙업 가내스라. 상품 정보 더보기 〉 상품 정보 [새상품] 슬로우앤드 릿지 세미부츠컷 데님팬츠 롱XS 블랙업 가내스라 25,000원 시세조회 결제 혜택 N KB국민카드 12개월 5% 특별 할부 수수료 페이코 최대 2만원 즉시할인 결제 혜택 받기...",0.6647,neutral,neutral,2,2026-05-15 22:02:01
"항공 점퍼 패딩 자켓 둥근 카라 집업 빈티지 / 크림치즈마켓 베이델리 바온 아케 어리틀빗 블랙업 러브앤드.... 5 장 이미지 더보기 〉 상품 정보 항공 점퍼 패딩 자켓 둥근 카라 집업 빈티지 / 크림치즈마켓 베이델리 바온 아케 어리틀빗 블랙업 러브앤드팝 빈블 50,000원 시세조회 결제 혜택 N KB국민카드 12개월 5% 특별 할부 수수료...",0.513,neutral,neutral,2,2026-05-15 22:02:01
수둥 님 8만 구공. 블랙업바지 7.반바지랩 새상품 3만원대 구먀 8. 흑청 뷔스티에 오프숄더도 됩니다 ! 9. 니트 새삭품 10 가디건 11. 데님스커트 베이지 새상품 12 스커트 13. 스투시맨투맨 택은 뗏는데 새거에요 만져보시면 빳밧합니다,0.5374,negative,neutral,2,2026-05-15 22:02:01
"슬로우앤드 베이스 어텀딥블루 데님팬츠 롱S 가내스라 니어웨어 블랙업. 5 장 이미지 더보기 〉 상품 정보 슬로우앤드 베이스 어텀딥블루 데님팬츠 롱S 가내스라 니어웨어 블랙업 15,000원 시세조회 결제 혜택 N KB국민카드 12개월 5% 특별 할부 수수료 페이코 최대 2만원 즉시할인 결제 혜택...",0.635,neutral,neutral,2,2026-05-15 22:02:01
"블랙업 큐로이 절개 스웨이드 점퍼. 3 장 이미지 더보기 〉 상품 정보 블랙업 큐로이 절개 스웨이드 점퍼 35,000원 시세조회 결제 혜택 N KB국민카드 12개월 5% 특별 할부 수수료 페이코 최대 2만원 즉시할인 결제 혜택 받기 〉 상품 상태 중고, 구성품...",0.5118,neutral,neutral,2,2026-05-15 22:02:01
양산카페 블랙업. 양산 '블랙업커피' 영남권에만 있는 카페입니다. 시그니처 커피는 '해수염커피' 소금 들어간 아인슈페너?? 그런 느낌입니다. 맛나요!!!! 여기서 파는 케이크도 대부분 맛있습니다. 처음으로 말차케이크 먹었는데 요건 별로...,0.5736,negative,positive,1,2026-05-15 22:02:01
부산 빵집 카페 추천부탁드려요. 혹시 부산에 맛있는 빵집이나 카페 아는곳 있으신 뽀단님 계시다면 살포시 추천부탁드립니당!!!,0.5373,positive,neutral,2,2026-05-15 22:02:01
"공박 13벌 택포8. 수름 크라운셔츠 페이크퍼 가디건 착샷없는제품) 네이비 브이넥 단가라니트, 레드 반폴라골지니트, 베이지 배색 H라인 치노스커트(미디~롱), 블랙 버클스커트(롱), 하늘색 블랙업티셔츠, 러브앤헤이트 뽀글이 ㅡㅡㅡ전체 실사",0.5642,positive,neutral,2,2026-05-15 22:02:01
"울산 신상카페 가오픈카페 리스트 (3월 4주차). (달동) - 블랙업커피 울산광역시 남구 삼산중로 76, 현대백화점 별관3층 (삼산동) - 이디야커피 울산삼산현대점 울산광역시 남구 삼산중로84번길 10, 나동 2층 (삼산동) - 낮게나는새 울산광역시 남구 팔등로51번길...",0.6697,negative,neutral,2,2026-05-15 22:02:01
"3월25일 여자 셀렙샵에디션, 자라, 씨티지, 폴로 랄프로렌, 플리츠미, 리바이스 팔아요~후니후니네. 64064.블랙업 크레시 퍼 레더 블루종 (권장사이즈55 )-2만5천원(택배비 별도) 어깨-55 가슴-56 팔-57 총장(카라제외)-50 CM 색상-블랙 블랙업 made 크레시 퍼 레더 블루종 입니다. 55사이즈 권장합니다. 전체적으로...",0.5548,positive,neutral,2,2026-05-15 22:02:01
"종아리 고민 끝! 다리 라인 보정해주는 인생 롱부츠 추천 BEST 3. 블랙업: 그런츠 버클 폴딩 스웨이드 미들부츠 (할인가 54,400원) https://applink.a-bly.com/8jwai4 스웨이드... #롱부츠추천 #종아리커버부츠 #다리길어보이는코디 #솔트앤초콜릿 #블랙업 #tylda #미들부츠 #셔링부츠...",0.4973,negative,positive,1,2026-05-15 22:06:58
5월 지그재그 위시리스트 | 여름을 준비하며. 아직 계절은 봄인데 낮 기온이 30도까지 올라가 여름이 온 것 같아요. 날이 더 더워지기 전에 얼른 여름옷 장만하려고 위시리스트도 가득 채워놓았답니다 ☺️ 르보네어 [made] 제인 빈티지 러플 블라우스...,0.6677,positive,positive,1,2026-05-15 22:06:58
2주가 길다. 블랙업 에이블리 오늘 출발 ㅡㅡ 5월 4일에 오후1시 전인가 결제 완료하면 당일 발송해준대서 아침 7시에 결제했는데 지금 5월 6일 11시반인데 아직도 발송 안함 장난하세요? 같이 주문한 다른 곳 오늘출발은...,0.6224,negative,negative,0,2026-05-15 22:06:58
"조이라이더 차량적재용 경량 전동체어 궁금하시다면.... 조이라이더 125 EVO 블랙업 3D 메쉬 오토바이 커버 블랙 1개 조이라이더 125 EVO 블랙업 3D 메쉬 오토바이 커버 블랙 1개 ￦ 22,000원  오늘 가격 바로 확인  깔끔하게 관리하는 센스 있는 관리법 기본 본체만큼이나...",0.5268,negative,neutral,2,2026-05-15 22:06:58
"체형 정착템! 블랙업 유넥 반팔 티셔츠 솔직 후기 (할인 꿀팁). 바로 블랙업에서 구매한 스탠다드 유넥 반팔티입니다! 사실 기본 티셔츠는 어디서나 살 수 있죠. 하지만... 그래서 저는 시원하게 파인 유넥 라인을 선호하는데, 이번에 블랙업의 33만 장 판매 신화라는 타이틀을...",0.6069,neutral,positive,1,2026-05-15 22:06:58
"양산 대형 카페 가족 부모님 만족할 3곳. 블랙업 커피 영업시간✨ 매일 09:00~22:00까지 양산에서 가장 유명한 대형 카페 중 하나라고 해도 과하지 않은 곳인데요. 물금역 근처에 위치해 있어서 접근성도 좋고, 낙동강 드라이브 코스로 들르기도 좋은...",0.4373,neutral,positive,1,2026-05-15 22:06:58
"에이블리 반팔 여름옷 코디 추천 : 오버핏 슬림핏 반팔티 추천. [블랙업] [B-BASIC] 스탠다드 유넥 반팔티 할인가 : 19,950원 블랙업의 스탠다드 유넥 반팔티는 35만 장 이상 판매된 메가 히트 기본 아이템이에요! 답답하지 않고 시원하게 파인 유넥 라인이 목선을 길어 보이게...",0.4521,positive,positive,1,2026-05-15 22:06:58
스트레이트체형 지그재그 여름 코디 내돈내산 추천 (미쏘 추천템). 천날 블랙업 스탠다드 유넥 반팔티를 소개드렸던 거 같은데 미쏘에서 좋은 물건 하나 찾았어요 골지 U넥 반팔 티셔츠_MIWHWG410A 블랙업 기본티는 약간 두툼한 재질이라면 미쏘 기본티는 골지에요 근데...,0.6463,negative,neutral,2,2026-05-15 22:06:58
"[OOTD] 이즈이즈 버튼티, 유니클로 저지배럴 팬츠. 이즈이즈 버튼티 Price: 44,000 구매가: 4만원 정도 버튼티를 좋아해서 블랙업, 이즈이즈, 어딘지 모를 에이블리샵 등 여기저기서 사봤는데 가장 손 잘 가는게 이즈이즈였음 (블랙업은 너무 달라붙고...",0.3486,positive,negative,0,2026-05-15 22:06:58
"&quot;내 전세 보증금 얼마나 돌려받을 수 있나&quot; 울산변호사 라디오.... 위치&gt; 울산법원 아래 블랙업커피 앞 법조타운빌딩 202호에 위치한 법률사무소 투유입니다. 바로옆 공영주차장을 이용하실 수 있어 차량 방문이 편리합니다. 전세사기피해상담, 법률사무소 투유 변호사 유영진",0.4133,neutral,neutral,2,2026-05-15 22:06:58
부산 서면 부전동 젊음의 거리 ‘센동’ 30개 한정 카이센동.... 외부 블랙업 커피 바로 옆 골목에 위치하고 있는 ‘센동’ 아기자기하게 꾸며진 작은 음식 사진을 따라 쭉 들어가면 멀지 않은 곳에 가게가 보여요 음식 사진이 넘 맛있어 보여 기대만땅 오픈하고 바로...,0.5996,negative,positive,1,2026-05-15 22:06:58
"5월의 지그재그 핀터룩 위시리스트 21가지..(라룸,이이알하우스.... 잡화 블랙업 - 코틀렛 슬링백 스틸레토힐 블랙업 메이드제품. 편할진 모르겠지만,,ㅜ 이쁘다ㅎㅎ 코인 런드리 - wrinkle linen boots 여름에 웬 부츠?? ㅎ린넨입니다.. 에프터 먼데이 - 글로시 크리즈 빅...",0.6364,negative,positive,1,2026-05-15 22:06:58
울산 옥동 카페 추천 블랙업커피 남구 힐링 대형카페. 들러봤던 블랙업커피 옥동점 소개해드릴게요! 몇 년전에 방문했었던 울산 남구 대형카페인데 오랜만에... 21 블랙업커피 옥동점  월~금 09:00 - 21:00  토~일 10:00 - 21:00  052-256-4952 ️ 주차 가능 ✔️ 단체 이용 가능...,0.6047,negative,positive,1,2026-05-15 22:06:58
부산 서면 카페 블루리본맛집 블랙업커피 서면본점 시그니처.... 블랙업커피 서면본점 부산 부산진구 서전로10번길 41 영업시간 : 매일 09:00 ~ 22:00 전화번호 : 051-944-4952... 대형카페 블랙업커피를 다녀왔어요 :) 빈티지한 외관이 멀리서도 눈에 띄는 곳이었어요 게다가 이 수많은...,0.4523,neutral,positive,1,2026-05-15 22:06:58
[野:22] 삼락생태공원 오토캠핑장 ②  | 쉽새끼 양고기.... #부산 #사상구 #캠핑 #캠핑장 #삼락생태공원오토캠핑장 #삼락생태공원 집으로 돌아가는 길에 커피 너무 마시고 싶은데 차에서 내리긴 싫어서 을숙도에 블랙업에 가서 드라이브스루로 아아와 딸기라떼를 사서...,0.6051,negative,positive,1,2026-05-15 22:06:58
[Wishlist] 스트레이트 체형 자라·마시모두띠·유니클로.... 개인적으론 블랙업 스텐다드 유넥 반팔티가 부담스럽지 않고 스트레이트 체형이 입기 좋아서 추천! 저렴한 가격은 오히려 조와~~ 세탁기 건조기 여러번 돌렸는데 의외로 짱짱하게 잘 버팁디다. 출처-블랙업...,0.6747,positive,positive,1,2026-05-15 22:06:58
"잘 팔리는 데는 이유가 있다 블랙업 에어스웨트 와이드 투웨이.... 바로 블랙업 B-BASIC 에어스웨트 와이드 투웨이 밴딩팬츠 예요. 누적 판매만 몇만 장 이라는 숫자가 일단 눈길을 확 끌었고, 반신반의하면서 구매했는데 지금은 완전히 납득하고 있어요. 일단 핏이 정말 예쁜...",0.6298,negative,positive,1,2026-05-15 22:06:58
"다채로웠던 나의 26년 4월. 또 블랙업 커피 마셔줘야제~~ 와 블랙업 해,수염 커피와 딸기라떼 진짜 환상적이였다 또 키티 뽑기방에도 가줘야지~ 생각보단 별게 없어서 다행히 투자하지는 않았다ㅎㅎ 샤랄라 효과에 기여움 두배 주말마다...",0.6387,negative,positive,1,2026-05-15 22:06:58
20도 26도 오늘날씨 옷차림 얇아진 5월 여자 데일리룩. ᐟ bottom : 블랙업 비엔트 썸머 부츠컷 밴딩팬츠 .ᐟ bag : 스탠드오일 조이백 미니 .ᐟ inner : 슬로우앤드 여리핏 홀터넥 캡내장 슬리브리스 .ᐟ shoes : 아식스 조그 100S 2E .ᐟ cap : MLB 모자.. 뭘까 제가...,0.5984,negative,positive,1,2026-05-15 22:06:58
"4월 데일리룩 모음 / 봄,초여름 코디 추천. TOP : 쇼핑몰 니티 BOTTOM : 쇼핑몰 니티 ACC : 쇼핑몰 니티 SHOES : 블랙업 그리고 잘 안보이지만... 저 블랙업 플랫슈즈인데 넘 만족 솔직히 플랫슈즈라서 그런지 글케 편하진 않은데요 생각보다 여러 옷에...",0.482,negative,neutral,2,2026-05-15 22:06:58
국내 뚜벅이 여행지 추천부산 당일치기 뚜벅이 여행 완벽.... 3️⃣ 블랙업커피 해운대점  부산 로컬 스페셜티 커피 맛집  조용하게 커피 집중하기 좋은 곳 4️⃣ 마스커피 4.5•카페•열기  힙한 감성 + 깔끔한 인테리어  드립커피 좋아하면 추천 5️⃣...,0.499,neutral,positive,1,2026-05-15 22:06:58
부산 을숙도 / 카페 블랙업 커피. 부산 현대미술관을 가게 되면 들르는 카페 ! 시그니쳐 메뉴인 해수염 커피를 꼭 드셔보세요♥,0.6701,positive,positive,1,2026-05-15 22:06:58
수영일지 09) 수영만 쉬고 여기저기 뛰댕긴 기록 - 부산 3km.... 러닝 마치고 개수대에서 아재세수 갈겨주고 편의점 아님 블랙업 커피 들러서 한잔 갈기면 세상 상쾌함 ㅇㅇㅇㅇ 을숙도에서 기록. 북항친수공원 접근성 쵝오 부산 러닝 코스 추천 입력하면 광안리...,0.6288,neutral,positive,1,2026-05-15 22:06:58
"230417~230430 수업, 실습, 논문, 회의의 4중고: 사사야키.... 고산수식에서 점심 먹고 블랙업 가서 작업 할거 좀 하고 PBL 시험 자료를 여유롭게 만들었다. 4월 28일. 오전 중 양한방협진 공부자료를 정리하고 후배 HY랑 밥을 같이 먹었다. 이후에 오드낫 카페로 와서 협진...",0.5869,negative,neutral,2,2026-05-15 22:06:58
③ APR.04.2026 | 2026.04.11-2026.04.15. 없지 #카페 #부산 #을숙도 #블랙업 오후에는 을숙도에 블랙업에 갔다. 지난번처럼 커피 수업을 신청했다. 향미 수업이었는데 자주 맡던 향도 잘 떠오르지 않아서 이렇게 자주 향을 맡아보면서 머릿속에 정확한...,0.6413,neutral,neutral,2,2026-05-15 22:06:58
"Hot aunt 캐셔이모의 5월 위시리스트 [kimyo, 블랙업, 이투둘.... 아무튼 이쁨 블랙업 [MADE] 피코 코튼 카고 버뮤다팬츠 가격: 49,000원 와 블랙업 신상 바지 넘 예뻐... 그냥 요즘 스타일 핀터걸 그 자체 컬러 둘 다 예쁜데 아마 전 차콜 살듯용 이투둘 가격: 259...",0.4995,negative,positive,1,2026-05-15 22:06:58
양산 맛집ㅣ부모님과 함께 찾은 아구불고기 세트 맛집 양산.... 카페인 블랙업커피도 있어 식사 후 커피를 마시기에도 딱 좋은 코스에 위치하고 있었어요.... 행복하고 가성비 좋은 식사 후 마실 수 있는 매실차와 일회용 커피도 준비돼 있었지만 저희는 블랙업커피를...,0.5613,neutral,positive,1,2026-05-15 22:06:58
"✨[명지파스타맛집] 룸606 명지오션점: 임산부가 소개하는.... 4) 을숙도 블랙업 커피 아이들 들락날락 보내고 어른들은 커피 한잔 5) 렛츠런파크 부산경남 어린이 승마 체험, 경마장, 에어바운서, 슬라이드 미끄럼틀, 바이킹, 체험 부스 등 여러 가지 운영을 합니다. 6)...",0.556,neutral,positive,1,2026-05-15 22:06:58
